lost,cell, sfn,sf, bbUeRef, rnti, mode,modul,mcs1,mcs2, prb,ndf1,ndf2,   tbs1,   tbs2, assBits,harq,cqi,ri,pucchPwr,puschPwr, sinr,dtx,modulation,mcs,prb,bler,    tbs,sr,    bsr,harq, 
    ,  3 , 53 , 7, 3000860,13487,     ,64QAM, 28 , 28 ,    ,  Y ,  Y , 36696 , 36696 ,18104104,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 53 , 8, 3000860,13487,     ,64QAM, 28 , 28 ,    ,  Y ,  Y , 36696 , 36696 ,18030800,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 53 , 9, 3000860,13487,     ,64QAM, 28 , 28 ,    ,  Y ,  Y , 36696 , 36696 ,17957496,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 54 , 0, 3000860,13487,     ,64QAM, 28 , 28 ,    ,  Y ,  Y , 36696 , 36696 ,17884184,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 54 , 1, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,      0 ,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 54 , 1, 3000860,13487, Mimo,64QAM,    ,    , 50 ,  Y ,  Y , 36696 , 36696 ,        ,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 54 , 1, 3000860,13487,     ,64QAM, 28 , 28 , 50 ,    ,    , 36696 , 36696 ,        ,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 53 , 9, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,17925496,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 53 , 9, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        , A A,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 53 , 9, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        ,    ,   ,  , -114.2 ,     .  ,   8 ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 53 , 9, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        , A A,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 53 , 9, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        ,    ,   ,  , -114.2 ,     .  ,   8 ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 54 , 6, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        ,    ,   ,  ,     .  ,     .  ,     ,   ,    16QAM ,   , 2 ,    ,   776 ,  ,       ,    ,
    ,  3 , 54 , 2, 3000860,13487, Mimo,64QAM,    ,    , 50 ,  Y ,  Y , 36696 , 36696 ,        ,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 54 , 0, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,17940608,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 54 , 2, 3000860,13487,     ,64QAM, 28 , 28 , 50 ,    ,    , 36696 , 36696 ,        ,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 54 , 0, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        , A A,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 54 , 0, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        ,    ,   ,  , -114.1 ,     .  ,   9 ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 54 , 0, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        , A A,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 54 , 0, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        ,    ,   ,  , -114.1 ,     .  ,   9 ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 54 , 3, 3000860,13487, Mimo,64QAM,    ,    , 50 ,  Y ,  Y , 36696 , 36696 ,        ,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 54 , 3, 3000860,13487,     ,64QAM, 28 , 28 , 50 ,    ,    , 36696 , 36696 ,        ,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 54 , 1, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,17944664,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 54 , 1, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        , A A,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 54 , 1, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        ,    ,   ,  , -114.2 ,     .  ,   8 ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 54 , 1, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        , A A,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 54 , 1, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        ,    ,   ,  , -114.2 ,     .  ,   8 ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 54 , 0, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        ,    ,   ,  ,     .  ,     .  ,     ,   ,          , 19, 2 ,    ,   776 ,  ,       ,    ,
    ,  3 , 54 , 1, 3000860,13487,     ,64QAM, 28 , 28 ,    ,  Y ,  Y , 36696 , 36696 ,17832984,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 54 , 2, 3000860,13487,     ,64QAM, 28 , 28 ,    ,  Y ,  Y , 36696 , 36696 ,17837040,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 54 , 3, 3000860,13487,     ,64QAM, 28 , 28 ,    ,  Y ,  Y , 36696 , 36696 ,17852152,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 54 , 4, 3000860,13487,     ,64QAM, 28 , 28 ,    ,  Y ,  Y , 36696 , 36696 ,17867264,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 54 , 4, 3000860,13487, Mimo,64QAM,    ,    , 50 ,  Y ,  Y , 36696 , 36696 ,        ,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 54 , 2, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,17948720,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 54 , 4, 3000860,13487,     ,64QAM, 28 , 28 , 50 ,    ,    , 36696 , 36696 ,        ,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 54 , 2, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        , A A,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 54 , 2, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        ,    ,   ,  , -114.7 ,     .  ,   8 ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 54 , 2, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        , A A,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 54 , 2, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        ,    ,   ,  , -114.7 ,     .  ,   8 ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 54 , 5, 3000860,13487, Mimo,64QAM,    ,    , 48 ,  Y ,  Y , 29296 , 29296 ,        ,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  2 , 54 , 5,    SIB ,65535,     , QPSK,  4 ,    ,  2 ,    ,    ,   120 ,       ,        ,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 54 , 5,    SIB ,65535,     , QPSK,  4 ,    ,  2 ,    ,    ,   120 ,       ,        ,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 54 , 5, 3000860,13487,     ,64QAM, 27 , 27 , 47 ,    ,    , 29296 , 29296 ,        ,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 54 , 3, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,17978632,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 54 , 3, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        , A A,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 54 , 3, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        ,    ,   ,  , -114.8 ,     .  ,   7 ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 54 , 3, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        , A A,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 54 , 3, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        ,    ,   ,  , -114.8 ,     .  ,   7 ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 54 , 6, 3000860,13487, Mimo,64QAM,    ,    , 50 ,  Y ,  Y , 36696 , 36696 ,        ,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 54 , 6, 3000860,13487,     ,64QAM, 28 , 28 , 50 ,    ,    , 36696 , 36696 ,        ,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 54 , 4, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,17982696,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 54 , 6, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        ,    ,   ,  ,     .  ,     .  ,     ,   ,    16QAM ,   , 2 ,    ,   776 ,  ,       ,    ,
    ,  3 , 54 , 6, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        ,    ,   ,  ,     .  ,     .  ,     ,   ,    16QAM ,   , 2 ,    ,   776 ,  ,       ,    ,
    ,  3 , 54 , 4, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        , A A,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 54 , 4, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        ,    ,   ,  , -114.7 ,     .  ,   7 ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 54 , 4, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        , A A,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 54 , 4, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        ,    ,   ,  , -114.7 ,     .  ,   7 ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 54 , 7, 3000860,13487, Mimo,64QAM,    ,    , 50 ,  Y ,  Y , 36696 , 36696 ,        ,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 54 , 7, 3000860,13487,     ,64QAM, 28 , 28 , 50 ,    ,    , 36696 , 36696 ,        ,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 54 , 5, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,17986752,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 54 , 5, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        , A A,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 54 , 5, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        ,    ,   ,  , -114.3 ,     .  ,   8 ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 54 , 5, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        , A A,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 54 , 5, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        ,    ,   ,  , -114.3 ,     .  ,   8 ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 54 , 4, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,17793920,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  2 , 54 , 5,    SIB ,65535,     , QPSK,  4 ,    ,    ,  N ,    ,   120 ,       ,        ,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 54 , 5,    SIB ,65535,     , QPSK,  4 ,    ,    ,  N ,    ,   120 ,       ,        ,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 54 , 5, 3000860,13487,     ,64QAM, 27 , 27 ,    ,  Y ,  Y , 29296 , 29296 ,17871320,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 54 , 6, 3000860,13487,     ,64QAM, 28 , 28 ,    ,  Y ,  Y , 36696 , 36696 ,17890176,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 54 , 7, 3000860,13487,     ,64QAM, 28 , 28 ,    ,  Y ,  Y , 36696 , 36696 ,17905288,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 54 , 8, 3000860,13487, Mimo,64QAM,    ,    , 50 ,  Y ,  Y , 36696 , 36696 ,        ,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 54 , 8, 3000860,13487,     ,64QAM, 28 , 28 , 50 ,    ,    , 36696 , 36696 ,        ,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 54 , 6, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,18001856,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 54 , 6, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        ,    ,   ,  ,     .  ,  -96.6 ,  25 , N ,          ,   , 2 ,    ,       ,  ,       ,    ,
    ,  3 , 54 , 6, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        ,    ,   ,  ,     .  ,  -96.6 ,  25 , N ,          ,   , 2 ,    ,       ,  ,       ,    ,
    ,  3 , 54 , 6, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        ,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,     0 , ACK,
    ,  3 , 54 , 6, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        , A A,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 54 , 6, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        ,    , 15, 2,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 54 , 6, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        , A A,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 54 , 6, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        ,    , 15, 2,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 54 , 9, 3000860,13487, Mimo,64QAM,    ,    , 50 ,  Y ,  Y , 36696 , 36696 ,        ,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 54 , 9, 3000860,13487,     ,64QAM, 28 , 28 , 50 ,    ,    , 36696 , 36696 ,        ,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 54 , 7, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,18005920,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 54 , 7, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        , A A,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 54 , 7, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        ,    ,   ,  , -114.8 ,     .  ,   7 ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 54 , 7, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        , A A,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 54 , 7, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        ,    ,   ,  , -114.8 ,     .  ,   7 ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 55 , 0, 3000860,13487, Mimo,64QAM,    ,    , 50 ,  Y ,  Y , 36696 , 36696 ,        ,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 55 , 0, 3000860,13487,     ,64QAM, 28 , 28 , 50 ,    ,    , 36696 , 36696 ,        ,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 54 , 8, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,18021024,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 54 , 8, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        , A A,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 54 , 8, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        ,    ,   ,  , -114.6 ,     .  ,   7 ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 54 , 8, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        , A A,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 54 , 8, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        ,    ,   ,  , -114.6 ,     .  ,   7 ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 54 , 8, 3000860,13487,     ,64QAM, 28 , 28 ,    ,  Y ,  Y , 36696 , 36696 ,17909352,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 54 , 9, 3000860,13487,     ,64QAM, 28 , 28 ,    ,  Y ,  Y , 36696 , 36696 ,17913408,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 55 , 0, 3000860,13487,     ,64QAM, 28 , 28 ,    ,  Y ,  Y , 36696 , 36696 ,17928512,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 55 , 1, 3000860,13487,     ,64QAM, 28 , 28 ,    ,  Y ,  Y , 36696 , 36696 ,17932576,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 55 , 1, 3000860,13487, Mimo,64QAM,    ,    , 50 ,  Y ,  Y , 36696 , 36696 ,        ,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 54 , 9, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,18025080,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 55 , 1, 3000860,13487,     ,64QAM, 28 , 28 , 50 ,    ,    , 36696 , 36696 ,        ,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 54 , 9, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        , A A,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 54 , 9, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        ,    ,   ,  , -114.3 ,     .  ,   8 ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 54 , 9, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        , A A,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 54 , 9, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        ,    ,   ,  , -114.3 ,     .  ,   8 ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 55 , 6, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        ,    ,   ,  ,     .  ,     .  ,     ,   ,    16QAM ,   , 2 ,    ,   776 ,  ,       ,    ,
    ,  3 , 55 , 2, 3000860,13487, Mimo,64QAM,    ,    , 50 ,  Y ,  Y , 36696 , 36696 ,        ,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 55 , 2, 3000860,13487,     ,64QAM, 28 , 28 , 50 ,    ,    , 36696 , 36696 ,        ,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 55 , 0, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,18029144,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 55 , 0, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        , A A,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 55 , 0, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        ,    ,   ,  , -114.5 ,     .  ,   8 ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 55 , 0, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        , A A,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 55 , 0, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,        ,    ,   ,  , -114.5 ,     .  ,   8 ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 55 , 3, 3000860,13487, Mimo,64QAM,    ,    , 50 ,  Y ,  Y , 36696 , 36696 ,        ,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 55 , 3, 3000860,13487,     ,64QAM, 28 , 28 , 50 ,    ,    , 36696 , 36696 ,        ,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
    ,  3 , 55 , 1, 3000860,13487,     ,     ,    ,    ,    ,    ,    ,       ,       ,18033200,    ,   ,  ,     .  ,     .  ,     ,   ,          ,   ,   ,    ,       ,  ,       ,    ,
